Format Version,1.24,Take Name,Take 2025-06-24 12.24.58 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-06-24 12.24.58.561 PM,Capture Start Frame,500662,Total Frames in Take,241,Total Exported Frames,241,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,NEON_DISPLAY_CALIB,NEON_DISPLAY_CALIB,NEON_DISPLAY_CALIB,NEON_DISPLAY_CALIB,NEON_DISPLAY_CALIB,NEON_DISPLAY_CALIB,NEON_DISPLAY_CALIB,NEON_DISPLAY_CALIB:Marker 001,NEON_DISPLAY_CALIB:Marker 001,NEON_DISPLAY_CALIB:Marker 001,NEON_DISPLAY_CALIB:Marker 002,NEON_DISPLAY_CALIB:Marker 002,NEON_DISPLAY_CALIB:Marker 002,NEON_DISPLAY_CALIB:Marker 003,NEON_DISPLAY_CALIB:Marker 003,NEON_DISPLAY_CALIB:Marker 003,NEON_DISPLAY_CALIB:Marker 004,NEON_DISPLAY_CALIB:Marker 004,NEON_DISPLAY_CALIB:Marker 004,NEON_DISPLAY_CALIB:Marker 005,NEON_DISPLAY_CALIB:Marker 005,NEON_DISPLAY_CALIB:Marker 005,NEON_DISPLAY_CALIB:Marker 006,NEON_DISPLAY_CALIB:Marker 006,NEON_DISPLAY_CALIB:Marker 006,NEON_DISPLAY_CALIB:Marker 007,NEON_DISPLAY_CALIB:Marker 007,NEON_DISPLAY_CALIB:Marker 007,NEON_DISPLAY_CALIB:Marker 008,NEON_DISPLAY_CALIB:Marker 008,NEON_DISPLAY_CALIB:Marker 008,NEON_DISPLAY_CALIB:Marker 009,NEON_DISPLAY_CALIB:Marker 009,NEON_DISPLAY_CALIB:Marker 009,NEON_DISPLAY_CALIB:Marker 0010,NEON_DISPLAY_CALIB:Marker 0010,NEON_DISPLAY_CALIB:Marker 0010,NEON_DISPLAY_CALIB:Marker 011,NEON_DISPLAY_CALIB:Marker 011,NEON_DISPLAY_CALIB:Marker 011,NEON_DISPLAY_CALIB:Marker 012,NEON_DISPLAY_CALIB:Marker 012,NEON_DISPLAY_CALIB:Marker 012,NEON_DISPLAY_CALIB:Marker 013,NEON_DISPLAY_CALIB:Marker 013,NEON_DISPLAY_CALIB:Marker 013,NEON_DISPLAY_CALIB:Marker 014,NEON_DISPLAY_CALIB:Marker 014,NEON_DISPLAY_CALIB:Marker 014,NEON_DISPLAY_CALIB:Marker 015,NEON_DISPLAY_CALIB:Marker 015,NEON_DISPLAY_CALIB:Marker 015,NEON_DISPLAY_CALIB:Marker 016,NEON_DISPLAY_CALIB:Marker 016,NEON_DISPLAY_CALIB:Marker 016,NEON_DISPLAY_CALIB:Marker 017,NEON_DISPLAY_CALIB:Marker 017,NEON_DISPLAY_CALIB:Marker 017,NEON_DISPLAY_CALIB:Marker 018,NEON_DISPLAY_CALIB:Marker 018,NEON_DISPLAY_CALIB:Marker 018,NEON_DISPLAY_CALIB:Marker 019,NEON_DISPLAY_CALIB:Marker 019,NEON_DISPLAY_CALIB:Marker 019,NEON_DISPLAY_CALIB:Marker 020,NEON_DISPLAY_CALIB:Marker 020,NEON_DISPLAY_CALIB:Marker 020,NEON_FRAME,NEON_FRAME,NEON_FRAME,NEON_FRAME,NEON_FRAME,NEON_FRAME,NEON_FRAME,NEON_FRAME:Marker 001,NEON_FRAME:Marker 001,NEON_FRAME:Marker 001,NEON_FRAME:Marker 002,NEON_FRAME:Marker 002,NEON_FRAME:Marker 002,NEON_FRAME:Marker 003,NEON_FRAME:Marker 003,NEON_FRAME:Marker 003,NEON_FRAME:Marker 004,NEON_FRAME:Marker 004,NEON_FRAME:Marker 004,NEON_FRAME:Marker 005,NEON_FRAME:Marker 005,NEON_FRAME:Marker 005,NEON_FRAME:Marker 006,NEON_FRAME:Marker 006,NEON_FRAME:Marker 006,NEON_DISPLAY_CALIB:Marker 001,NEON_DISPLAY_CALIB:Marker 001,NEON_DISPLAY_CALIB:Marker 001,NEON_DISPLAY_CALIB:Marker 0010,NEON_DISPLAY_CALIB:Marker 0010,NEON_DISPLAY_CALIB:Marker 0010,NEON_DISPLAY_CALIB:Marker 002,NEON_DISPLAY_CALIB:Marker 002,NEON_DISPLAY_CALIB:Marker 002,NEON_DISPLAY_CALIB:Marker 003,NEON_DISPLAY_CALIB:Marker 003,NEON_DISPLAY_CALIB:Marker 003,NEON_DISPLAY_CALIB:Marker 004,NEON_DISPLAY_CALIB:Marker 004,NEON_DISPLAY_CALIB:Marker 004,NEON_DISPLAY_CALIB:Marker 005,NEON_DISPLAY_CALIB:Marker 005,NEON_DISPLAY_CALIB:Marker 005,NEON_DISPLAY_CALIB:Marker 006,NEON_DISPLAY_CALIB:Marker 006,NEON_DISPLAY_CALIB:Marker 006,NEON_DISPLAY_CALIB:Marker 007,NEON_DISPLAY_CALIB:Marker 007,NEON_DISPLAY_CALIB:Marker 007,NEON_DISPLAY_CALIB:Marker 008,NEON_DISPLAY_CALIB:Marker 008,NEON_DISPLAY_CALIB:Marker 008,NEON_DISPLAY_CALIB:Marker 009,NEON_DISPLAY_CALIB:Marker 009,NEON_DISPLAY_CALIB:Marker 009,NEON_DISPLAY_CALIB:Marker 011,NEON_DISPLAY_CALIB:Marker 011,NEON_DISPLAY_CALIB:Marker 011,NEON_DISPLAY_CALIB:Marker 012,NEON_DISPLAY_CALIB:Marker 012,NEON_DISPLAY_CALIB:Marker 012,NEON_DISPLAY_CALIB:Marker 013,NEON_DISPLAY_CALIB:Marker 013,NEON_DISPLAY_CALIB:Marker 013,NEON_DISPLAY_CALIB:Marker 014,NEON_DISPLAY_CALIB:Marker 014,NEON_DISPLAY_CALIB:Marker 014,NEON_DISPLAY_CALIB:Marker 015,NEON_DISPLAY_CALIB:Marker 015,NEON_DISPLAY_CALIB:Marker 015,NEON_DISPLAY_CALIB:Marker 016,NEON_DISPLAY_CALIB:Marker 016,NEON_DISPLAY_CALIB:Marker 016,NEON_DISPLAY_CALIB:Marker 017,NEON_DISPLAY_CALIB:Marker 017,NEON_DISPLAY_CALIB:Marker 017,NEON_DISPLAY_CALIB:Marker 018,NEON_DISPLAY_CALIB:Marker 018,NEON_DISPLAY_CALIB:Marker 018,NEON_DISPLAY_CALIB:Marker 019,NEON_DISPLAY_CALIB:Marker 019,NEON_DISPLAY_CALIB:Marker 019,NEON_DISPLAY_CALIB:Marker 020,NEON_DISPLAY_CALIB:Marker 020,NEON_DISPLAY_CALIB:Marker 020,NEON_FRAME:Marker 001,NEON_FRAME:Marker 001,NEON_FRAME:Marker 001,NEON_FRAME:Marker 002,NEON_FRAME:Marker 002,NEON_FRAME:Marker 002,NEON_FRAME:Marker 003,NEON_FRAME:Marker 003,NEON_FRAME:Marker 003,NEON_FRAME:Marker 004,NEON_FRAME:Marker 004,NEON_FRAME:Marker 004,NEON_FRAME:Marker 005,NEON_FRAME:Marker 005,NEON_FRAME:Marker 005,NEON_FRAME:Marker 006,NEON_FRAME:Marker 006,NEON_FRAME:Marker 006,Unlabeled 1053,Unlabeled 1053,Unlabeled 1053
,ID,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,1CA3D4AB50DD11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,C03846F50DE11F0C526703E4ADC5193,"7A194BE150E511F0C526703E4ADC5193","7A194BE150E511F0C526703E4ADC5193","7A194BE150E511F0C526703E4ADC5193","7A194BEE50E511F0C526703E4ADC5193","7A194BEE50E511F0C526703E4ADC5193","7A194BEE50E511F0C526703E4ADC5193","7A194BE450E511F0C526703E4ADC5193","7A194BE450E511F0C526703E4ADC5193","7A194BE450E511F0C526703E4ADC5193","7A194BE850E511F0C526703E4ADC5193","7A194BE850E511F0C526703E4ADC5193","7A194BE850E511F0C526703E4ADC5193","7A194BE550E511F0C526703E4ADC5193","7A194BE550E511F0C526703E4ADC5193","7A194BE550E511F0C526703E4ADC5193","7A194BEB50E511F0C526703E4ADC5193","7A194BEB50E511F0C526703E4ADC5193","7A194BEB50E511F0C526703E4ADC5193","7A194BE750E511F0C526703E4ADC5193","7A194BE750E511F0C526703E4ADC5193","7A194BE750E511F0C526703E4ADC5193","7A194BE650E511F0C526703E4ADC5193","7A194BE650E511F0C526703E4ADC5193","7A194BE650E511F0C526703E4ADC5193","7A194BE950E511F0C526703E4ADC5193","7A194BE950E511F0C526703E4ADC5193","7A194BE950E511F0C526703E4ADC5193","7A194BE250E511F0C526703E4ADC5193","7A194BE250E511F0C526703E4ADC5193","7A194BE250E511F0C526703E4ADC5193","7A194BE350E511F0C526703E4ADC5193","7A194BE350E511F0C526703E4ADC5193","7A194BE350E511F0C526703E4ADC5193","7A194BED50E511F0C526703E4ADC5193","7A194BED50E511F0C526703E4ADC5193","7A194BED50E511F0C526703E4ADC5193","7A194BF050E511F0C526703E4ADC5193","7A194BF050E511F0C526703E4ADC5193","7A194BF050E511F0C526703E4ADC5193","7A194BF750E511F0C526703E4ADC5193","7A194BF750E511F0C526703E4ADC5193","7A194BF750E511F0C526703E4ADC5193","7A194BEA50E511F0C526703E4ADC5193","7A194BEA50E511F0C526703E4ADC5193","7A194BEA50E511F0C526703E4ADC5193","7A194BEF50E511F0C526703E4ADC5193","7A194BEF50E511F0C526703E4ADC5193","7A194BEF50E511F0C526703E4ADC5193","7A194BEC50E511F0C526703E4ADC5193","7A194BEC50E511F0C526703E4ADC5193","7A194BEC50E511F0C526703E4ADC5193","7A194BF350E511F0C526703E4ADC5193","7A194BF350E511F0C526703E4ADC5193","7A194BF350E511F0C526703E4ADC5193","7A194BF450E511F0C526703E4ADC5193","7A194BF450E511F0C526703E4ADC5193","7A194BF450E511F0C526703E4ADC5193","7A194BF550E511F0C526703E4ADC5193","7A194BF550E511F0C526703E4ADC5193","7A194BF550E511F0C526703E4ADC5193","7A194BF250E511F0C526703E4ADC5193","7A194BF250E511F0C526703E4ADC5193","7A194BF250E511F0C526703E4ADC5193","7A194BDE50E511F0C526703E4ADC5193","7A194BDE50E511F0C526703E4ADC5193","7A194BDE50E511F0C526703E4ADC5193","7A194BDF50E511F0C526703E4ADC5193","7A194BDF50E511F0C526703E4ADC5193","7A194BDF50E511F0C526703E4ADC5193","7A194BF150E511F0C526703E4ADC5193","7A194BF150E511F0C526703E4ADC5193","7A194BF150E511F0C526703E4ADC5193","7A194BF650E511F0C526703E4ADC5193","7A194BF650E511F0C526703E4ADC5193","7A194BF650E511F0C526703E4ADC5193","7A194BE050E511F0C526703E4ADC5193","7A194BE050E511F0C526703E4ADC5193","7A194BE050E511F0C526703E4ADC5193","459B8890D8950DB11F0","459B8890D8950DB11F0","459B8890D8950DB11F0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.103280,-0.129924,0.036474,0.985456,0.075586,0.512365,1.271660,0.241246,0.334032,1.143367,0.163675,0.423108,1.143704,0.235922,0.329296,1.260552,0.199500,0.375989,1.201939,0.234959,0.328393,1.280753,0.193503,0.370881,1.340296,0.157924,0.417710,1.261209,0.157379,0.417294,1.281064,0.230359,0.323674,1.398744,-0.001060,0.612437,1.144143,0.151181,0.411768,1.398959,-0.042166,0.654543,1.203210,-0.049398,0.648110,1.341382,-0.077906,0.701826,1.144374,-0.006303,0.607100,1.261844,-0.083522,0.697278,1.262051,-0.007762,0.606478,1.282199,-0.012897,0.600930,1.400114,-0.089573,0.690799,1.400158,-0.084006,0.695856,1.282929,0.005687,0.002009,0.708740,0.705444,-0.204021,0.340927,1.276749,-0.234761,0.444039,1.296263,-0.104185,0.273053,1.280557,-0.302095,0.416136,1.280780,-0.278014,0.439182,1.247582,-0.156587,0.243046,1.305508,-0.148496,0.230110,1.249795,0.241421,0.334104,1.143297,-0.001100,0.612484,1.144086,0.163861,0.423433,1.143537,0.235736,0.328866,1.260653,0.199959,0.376470,1.201834,0.234792,0.328043,1.280866,0.192945,0.370291,1.340369,0.158467,0.418240,1.261158,0.157395,0.417520,1.280962,0.229253,0.322584,1.398777,0.151537,0.412012,1.399146,-0.042373,0.654470,1.203181,-0.048570,0.648741,1.341499,-0.078491,0.701307,1.144343,-0.006160,0.607271,1.261930,-0.084031,0.696788,1.262022,-0.007394,0.606811,1.282230,-0.012261,0.601555,1.400271,-0.089670,0.690735,1.400080,-0.084457,0.695472,1.282850,-0.234663,0.444180,1.296360,-0.104156,0.273041,1.280562,-0.301960,0.416057,1.280530,-0.278216,0.439128,1.247692,-0.156538,0.243008,1.305599,-0.148607,0.230149,1.249722,-0.190723,0.334743,1.237918
1,0.008333,0.103282,-0.129930,0.036478,0.985454,0.075588,0.512357,1.271665,0.241252,0.334026,1.143374,0.163680,0.423102,1.143710,0.235926,0.329290,1.260558,0.199505,0.375983,1.201945,0.234963,0.328387,1.280760,0.193507,0.370875,1.340302,0.157928,0.417704,1.261214,0.157382,0.417287,1.281070,0.230362,0.323667,1.398750,-0.001057,0.612429,1.144148,0.151183,0.411761,1.398965,-0.042163,0.654535,1.203214,-0.049397,0.648102,1.341386,-0.077903,0.701817,1.144377,-0.006301,0.607092,1.261849,-0.083520,0.697269,1.262054,-0.007760,0.606470,1.282203,-0.012897,0.600921,1.400119,-0.089573,0.690790,1.400162,-0.084004,0.695847,1.282933,0.005695,0.002002,0.708741,0.705443,-0.204024,0.340924,1.276749,-0.234764,0.444035,1.296265,-0.104188,0.273050,1.280555,-0.302097,0.416132,1.280781,-0.278017,0.439178,1.247584,-0.156589,0.243042,1.305505,-0.148499,0.230107,1.249792,0.241418,0.334102,1.143297,-0.001101,0.612485,1.144087,0.163864,0.423430,1.143536,0.235733,0.328866,1.260654,0.199952,0.376468,1.201831,0.234788,0.328037,1.280874,0.192946,0.370290,1.340370,0.158486,0.418251,1.261158,0.157462,0.417447,1.281035,0.229250,0.322576,1.398778,0.151538,0.412009,1.399147,-0.042373,0.654463,1.203179,-0.048571,0.648733,1.341502,-0.078491,0.701303,1.144348,-0.006161,0.607274,1.261934,-0.084033,0.696783,1.262025,-0.007388,0.606796,1.282232,-0.012267,0.601546,1.400272,-0.089675,0.690730,1.400076,-0.084459,0.695453,1.282860,-0.234666,0.444180,1.296365,-0.104159,0.273038,1.280560,-0.301961,0.416051,1.280531,-0.278219,0.439121,1.247693,-0.156540,0.243003,1.305594,-0.148610,0.230146,1.249720,-0.190712,0.334731,1.237916
2,0.016667,0.103279,-0.129919,0.036473,0.985456,0.075583,0.512357,1.271662,0.241242,0.334024,1.143368,0.163671,0.423100,1.143706,0.235918,0.329288,1.260553,0.199496,0.375981,1.201940,0.234956,0.328386,1.280754,0.193501,0.370874,1.340297,0.157921,0.417703,1.261210,0.157376,0.417287,1.281065,0.230358,0.323667,1.398745,-0.001065,0.612429,1.144146,0.151180,0.411761,1.398961,-0.042169,0.654535,1.203213,-0.049400,0.648103,1.341385,-0.077910,0.701818,1.144377,-0.006306,0.607092,1.261847,-0.083524,0.697270,1.262054,-0.007764,0.606471,1.282201,-0.012899,0.600923,1.400117,-0.089574,0.690792,1.400162,-0.084008,0.695848,1.282932,0.005695,0.002001,0.708740,0.705444,-0.204025,0.340918,1.276747,-0.234765,0.444029,1.296263,-0.104189,0.273044,1.280553,-0.302098,0.416127,1.280779,-0.278018,0.439173,1.247582,-0.156590,0.243036,1.305503,-0.148500,0.230101,1.249791,0.241427,0.334104,1.143283,-0.001107,0.612469,1.144094,0.163863,0.423422,1.143537,0.235732,0.328860,1.260653,0.199949,0.376461,1.201835,0.234791,0.328034,1.280867,0.192944,0.370276,1.340366,0.158468,0.418231,1.261160,0.157400,0.417503,1.280964,0.229245,0.322573,1.398776,0.151537,0.411996,1.399145,-0.042379,0.654472,1.203180,-0.048572,0.648728,1.341501,-0.078496,0.701290,1.144352,-0.006164,0.607260,1.261934,-0.084034,0.696788,1.262023,-0.007392,0.606785,1.282235,-0.012269,0.601532,1.400273,-0.089695,0.690787,1.400090,-0.084463,0.695455,1.282858,-0.234665,0.444172,1.296362,-0.104161,0.273032,1.280559,-0.301963,0.416048,1.280530,-0.278221,0.439115,1.247693,-0.156542,0.242998,1.305592,-0.148610,0.230141,1.249719,-0.190715,0.334734,1.237917
3,0.025000,0.103298,-0.129931,0.036472,0.985453,0.075581,0.512346,1.271663,0.241244,0.334018,1.143366,0.163673,0.423094,1.143705,0.235917,0.329278,1.260550,0.199496,0.375973,1.201939,0.234955,0.328375,1.280751,0.193498,0.370860,1.340295,0.157920,0.417692,1.261209,0.157374,0.417275,1.281064,0.230353,0.323650,1.398742,-0.001063,0.612423,1.144149,0.151175,0.411745,1.398960,-0.042169,0.654527,1.203217,-0.049403,0.648089,1.341389,-0.077908,0.701812,1.144382,-0.006307,0.607081,1.261850,-0.083526,0.697259,1.262059,-0.007766,0.606459,1.282204,-0.012903,0.600907,1.400120,-0.089579,0.690776,1.400166,-0.084010,0.695837,1.282937,0.005691,0.001972,0.708736,0.705448,-0.204028,0.340914,1.276747,-0.234767,0.444025,1.296265,-0.104193,0.273039,1.280555,-0.302101,0.416124,1.280777,-0.278018,0.439171,1.247582,-0.156596,0.243031,1.305502,-0.148503,0.230098,1.249789,0.241418,0.334090,1.143292,-0.001101,0.612469,1.144096,0.163858,0.423415,1.143540,0.235735,0.328852,1.260648,0.199948,0.376448,1.201837,0.234784,0.328022,1.280873,0.192943,0.370271,1.340370,0.158463,0.418215,1.261156,0.157394,0.417496,1.280964,0.229245,0.322564,1.398776,0.151538,0.411990,1.399143,-0.042379,0.654454,1.203190,-0.048578,0.648716,1.341503,-0.078491,0.701304,1.144348,-0.006165,0.607251,1.261939,-0.084039,0.696777,1.262029,-0.007387,0.606792,1.282239,-0.012267,0.601535,1.400265,-0.089678,0.690707,1.400086,-0.084464,0.695448,1.282864,-0.234669,0.444173,1.296363,-0.104163,0.273027,1.280560,-0.301965,0.416043,1.280528,-0.278222,0.439116,1.247693,-0.156548,0.242990,1.305589,-0.148611,0.230136,1.249719,-0.190730,0.334732,1.237915
